Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,RunLine,,OpenOU,,CloseOU,
531,961,V,MIN, JBERRIOS,0,0,1,0,0,0,0,0,0,3,-180,-154,-1.5,100,9,100,8.5,-115
531,962,H,BAL, JLOPEZ,0,0,0,0,1,0,0,0,0,2,150,144,1.5,-120,9,-120,8.5,-105
531,963,V,TAM, RHILL-L,0,0,1,1,1,0,0,0,0,3,100,121,1.5,-170,9,105,8.5,-105
531,964,H,NYY, JTAILLON,0,0,0,0,0,0,1,0,0,1,-120,-131,-1.5,150,9,-125,8.5,-115
531,965,V,CWS, CRODON-L,0,4,0,0,0,1,0,3,x,8,-180,-165,-1.5,105,6,-115,5.5,-115
531,966,H,CLE, TMCKENZIE,2,0,1,1,0,1,0,1,x,6,150,155,1.5,-125,6,-105,5.5,-105
531,967,V,OAK, JKAPRIELI,0,0,1,0,1,0,0,2,0,5,-135,-134,-1.5,115,8.5,100,8.5,100
531,968,H,SEA, LGILBERT,0,0,0,4,0,0,0,0,0,6,115,124,1.5,-135,8.5,-120,8.5,-120
531,969,V,BOS, ERODRIGUE-L,0,0,0,0,0,1,0,1,0,2,100,-108,-1.5,140,8.5,-120,9,-105
531,970,H,HOU, JURQUIDY,0,2,2,0,2,5,0,0,x,11,-120,-102,1.5,-160,8.5,100,9,-115
531,971,V,CWS, JLAMBERT,0,0,1,0,0,0,0,x,x,1,-125,-110,-1.5,155,7,-115,7,110
531,972,H,CLE, CQUANTRIL,0,1,2,0,0,0,0,x,x,3,105,100,1.5,-175,7,-105,7,-130
531,973,V,DET, TALEXANDE-L,0,0,0,0,0,1,1,0,0,2,190,250,1.5,115,7.5,-115,7,-115
531,974,H,MIL, CBURNES,0,0,0,0,0,2,0,0,0,3,-235,-290,-1.5,-135,7.5,-105,7,-105
531,975,V,LAA, DBUNDY,0,1,0,0,0,0,0,0,0,1,115,138,1.5,-155,8.5,100,8,-105
531,976,H,SFO, JCUETO,0,0,0,2,1,1,2,0,x,6,-135,-148,-1.5,135,8.5,-120,8,-115
531,977,V,PIT, CKUHL,1,0,1,0,0,0,0,1,0,3,140,176,1.5,-120,8.5,-120,8,-110
531,978,H,KAN, MMINOR-L,1,2,0,0,2,0,0,2,x,7,-165,-192,-1.5,100,8.5,100,8,-110
601,901,V,PHI, ANOLA,0,0,2,1,1,6,0,3,4,17,-110,101,1.5,-210,7,-125,7.5,-115
601,902,H,CIN, SGRAY,0,2,0,0,1,0,0,0,0,3,-110,-111,-1.5,185,7,105,7.5,-105
601,903,V,WAS, SSTRASBUR,1,0,1,4,0,0,3,2,0,11,125,127,1.5,-165,8,-120,8.5,-120
601,904,H,ATL, MFRIED-L,1,0,0,0,3,0,1,0,1,6,-145,-137,-1.5,145,8,100,8.5,100
601,905,V,SDG, RWEATHERS-L,0,0,0,0,3,0,0,0,0,3,-115,113,1.5,-180,8,-110,8.5,-110
601,906,H,CUB, KHENDRICK,0,2,0,0,2,0,0,0,x,4,-105,-123,-1.5,160,8,-110,8.5,-110
601,907,V,NYM, MSTROMAN,0,0,0,2,0,2,0,0,0,5,-125,-114,-1.5,135,9,100,9,100
601,908,H,ARI, CSMITH-L,0,0,0,0,0,3,0,0,1,6,105,104,1.5,-155,9,-120,9,-120
601,909,V,STL, JGANT,1,1,0,0,0,0,0,0,1,3,150,176,1.5,-120,8,-110,8.5,-110
601,910,H,LAD, DPRICE-L,0,0,0,0,0,0,2,0,0,2,-180,-192,-1.5,100,8,-110,8.5,-110
601,911,V,CWS, DCEASE,0,3,0,0,0,0,0,0,2,5,135,143,1.5,-145,7,-125,7,-115
601,912,H,CLE, SBIEBER,2,0,1,3,0,0,0,0,x,6,-160,-153,-1.5,125,7,105,7,-105
601,913,V,MIN, MPINEDA,0,0,1,0,0,1,1,1,0,4,-170,-166,-1.5,-115,9,100,9,-115
601,914,H,BAL, BZIMMERMA-L,1,0,4,1,0,1,0,0,x,7,145,156,1.5,-105,9,-120,9,-105
601,915,V,TAM, TGLASNOW,2,0,0,0,1,0,0,0,0,3,-130,-132,-1.5,125,7.5,-120,7.5,-115
601,916,H,NYY, DGERMAN,0,0,2,1,0,0,0,0,0,5,110,122,1.5,-145,7.5,100,7.5,-105
601,917,V,BOS, GRICHARDS,0,0,0,0,1,0,0,0,0,1,105,150,1.5,-145,9,-120,8.5,-120
601,918,H,HOU, LGARCIA,1,0,0,1,0,0,3,0,x,5,-125,-160,-1.5,125,9,100,8.5,100
601,919,V,OAK, CBASSITT,0,1,0,0,1,0,6,2,2,12,-140,-148,-1.5,105,8,100,7.5,-115
601,920,H,SEA, MGONZALES-L,0,0,3,1,0,0,0,2,0,6,120,138,1.5,-125,8,-120,7.5,-105
601,921,V,MIA, SALCANTAR,0,0,0,0,1,0,0,0,0,1,140,142,1.5,-150,8.5,-115,8.5,100
601,922,H,TOR, RRAY-L,0,0,3,0,1,0,0,1,x,5,-165,-152,-1.5,130,8.5,-105,8.5,-120
601,923,V,DET, MBOYD-L,0,6,1,0,0,1,0,0,2,10,130,152,1.5,-135,8,100,7.5,-115
601,924,H,MIL, ELAUER-L,1,1,2,0,1,0,0,1,1,7,-150,-162,-1.5,115,8,-120,7.5,-105
601,925,V,PIT, WCROWE,0,0,3,1,0,1,0,0,0,5,155,152,1.5,-145,8,-120,8.5,-105
601,926,H,KAN, BSINGER,1,0,0,2,5,0,1,1,x,10,-185,-162,-1.5,125,8,100,8.5,-115
601,927,V,TEX, DDUNNING,0,0,0,1,0,0,0,1,0,2,110,-106,1.5,-185,9.5,-120,9.5,-110
601,928,H,COL, GMARQUEZ,1,0,0,0,1,0,0,0,0,3,-130,-104,-1.5,165,9.5,100,9.5,-110
601,929,V,LAA, AHEANEY-L,0,0,3,5,0,0,0,0,0,8,130,140,1.5,-155,7.5,-110,7,-110
601,930,H,SFO, AWOOD-L,0,0,0,0,0,0,1,0,0,1,-150,-150,-1.5,135,7.5,-110,7,-110
602,953,V,SDG, DLAMET,0,0,0,1,0,0,0,0,0,1,-105,108,1.5,-205,7.5,-115,7,100
602,954,H,CUB, AALZOLAY,0,0,0,1,2,0,3,0,x,6,-115,-118,-1.5,180,7.5,-105,7,-120
602,955,V,NYM, DPETERSON-L,4,1,0,0,1,0,0,0,1,7,-125,103,1.5,-200,8.5,-120,8.5,-110
602,956,H,ARI, MBUMGARNE-L,5,0,0,0,0,1,0,0,0,6,105,-113,-1.5,175,8.5,100,8.5,-110
602,957,V,WAS, JLESTER-L,0,1,0,0,2,0,0,1,1,5,140,141,1.5,-140,9.5,-120,9.5,-115
602,958,H,ATL, DSMYLY-L,0,1,0,0,0,0,2,0,0,3,-165,-151,-1.5,120,9.5,100,9.5,-105
602,959,V,STL, CMARTINEZ,1,0,1,0,1,0,0,0,0,3,190,205,1.5,100,8,100,8,-115
602,960,H,LAD, WBUEHLER,11,0,0,3,0,0,0,0,x,14,-235,-230,-1.5,-120,8,-120,8,-105
602,963,V,MIN, RDOBNAK,0,1,0,0,0,0,0,2,0,3,-160,-131,-1.5,115,9.5,-110,9.5,-110
602,964,H,BAL, MHARVEY,0,0,0,1,2,0,3,0,x,6,135,121,1.5,-135,9.5,-110,9.5,-110
602,965,V,TAM, SMCCLANAH-L,0,0,0,1,1,0,1,0,0,3,105,120,1.5,-175,8.5,100,8.5,-105
602,966,H,NYY, JMONTGOME-L,2,0,0,2,0,0,0,0,x,4,-125,-130,-1.5,155,8.5,-120,8.5,-115
602,967,V,BOS, NPIVETTA,1,0,0,0,0,0,0,0,0,1,120,122,1.5,-160,9,-105,9,-105
602,968,H,HOU, FVALDEZ-L,1,0,0,1,0,0,0,0,x,2,-140,-132,-1.5,140,9,-115,9,-115
602,969,V,OAK, SMANAEA-L,0,0,5,0,0,0,0,0,1,6,-145,-155,-1.5,100,8,-105,8,-120
602,970,H,SEA, CFLEXEN,0,0,0,0,0,0,0,0,0,0,125,145,1.5,-120,8,-115,8,100
602,971,V,MIA, PLOPEZ,0,1,3,0,0,0,1,0,0,5,130,152,1.5,-135,8.5,-105,8,-120
602,972,H,TOR, AMANOAH,0,1,0,1,0,0,1,0,3,6,-150,-162,-1.5,115,8.5,-115,8,100
602,973,V,TEX, JLYLES,0,0,1,0,0,2,0,0,0,3,105,-110,-1.5,140,10.5,100,11,-115
602,974,H,COL, ASENZATEL,0,0,0,1,1,2,0,2,x,6,-125,100,1.5,-160,10.5,-120,11,-105
603,901,V,WAS, PCORBIN-L,0,0,0,0,0,0,0,0,1,1,130,120,1.5,-160,9,100,10,-110
603,902,H,ATL, TDAVIDSON-L,0,0,0,0,0,4,1,0,x,5,-150,-130,-1.5,140,9,-120,10,-110
603,903,V,MIA, EHERNANDE,0,0,1,0,0,2,0,0,0,3,-120,-105,-1.5,155,8,-110,7.5,-110
603,904,H,PIT, TANDERSON-L,0,0,0,1,0,1,0,3,x,5,100,-105,1.5,-175,8,-110,7.5,-110
603,905,V,ARI, JDUPLANTI,0,0,0,0,3,0,0,1,0,4,150,161,1.5,-130,8.5,-115,9.5,100
603,906,H,MIL, BANDERSON-L,0,0,4,0,2,0,0,1,x,7,-180,-172,-1.5,110,8.5,-105,9.5,-120
603,907,V,CIN, VGUTIERRE,1,2,0,0,0,0,0,1,0,4,105,131,1.5,-160,8.5,100,8.5,100
603,908,H,STL, AWAINWRIG,2,0,0,0,0,0,0,0,0,2,-125,-141,-1.5,140,8.5,-120,8.5,-120
603,909,V,CUB, ZDAVIES,0,0,2,0,0,0,0,0,0,2,110,112,1.5,-180,8,100,8,-115
603,910,H,SFO, ADESCLAFA,0,1,0,1,3,0,2,0,x,7,-130,-122,-1.5,160,8,-120,8,-105
603,911,V,NYM, TWALKER,0,0,0,0,0,2,0,1,0,3,150,172,1.5,-140,7,100,6.5,-115
603,912,H,SDG, YDARVISH,0,0,2,1,1,0,0,0,x,4,-180,-187,-1.5,120,7,-120,6.5,-105
603,913,V,TAM, RYARBROUG-L,0,0,0,2,3,0,4,0,0,9,185,178,1.5,-125,7.5,100,7.5,100
603,914,H,NYY, GCOLE,0,0,1,0,0,0,1,0,0,2,-225,-196,-1.5,105,7.5,-120,7.5,-120
603,915,V,BOS, MPEREZ-L,0,3,0,0,0,0,2,0,0,5,120,103,1.5,-185,9,-120,9,-110
603,916,H,HOU, JODORIZZI,0,0,0,0,0,0,0,0,1,1,-140,-113,-1.5,165,9,100,9,-110
603,917,V,DET, CMIZE,0,0,0,0,1,0,0,0,0,1,175,186,1.5,-110,8,100,8,-110
603,918,H,CWS, LLYNN,1,1,0,0,0,0,1,1,x,4,-210,-206,-1.5,-110,8,-120,8,-110
603,919,V,MIN, JHAPP-L,1,0,0,1,2,0,1,0,0,5,110,108,1.5,-175,9,-105,9,-125
603,920,H,KAN, KBUBIC-L,1,0,1,2,1,0,1,0,x,6,-130,-118,-1.5,155,9,-115,9,105
603,921,V,SEA, JSHEFFIEL-L,0,0,1,3,0,1,1,0,0,6,130,143,1.5,-150,8.5,100,9,-110
603,922,H,LAA, GCANNING,0,2,0,0,0,0,0,0,0,2,-150,-153,-1.5,130,8.5,-120,9,-110
603,923,V,TEX, MFOLTYNEW,0,0,0,0,0,0,2,0,4,6,-115,120,1.5,-165,10.5,-110,10.5,-110
603,924,H,COL, AGOMBER-L,0,1,1,3,2,2,2,0,x,11,-105,-130,-1.5,145,10.5,-110,10.5,-110
604,951,V,WAS, MSCHERZER,0,0,0,1,0,1,0,0,0,2,-110,-107,-1.5,160,6.5,-115,7,-110
604,952,H,PHI, ZWHEELER,0,0,0,1,0,0,0,0,0,1,-110,-103,1.5,-180,6.5,-105,7,-110
604,953,V,MIA, CPOTEET,0,2,0,0,0,0,0,0,0,2,-120,-106,-1.5,155,7.5,-110,8,100
604,954,H,PIT, MKELLER,2,0,1,1,0,5,0,0,x,9,100,-104,1.5,-175,7.5,-110,8,-120
604,955,V,LAD, JURIAS-L,0,0,0,0,8,0,0,0,1,9,-125,-136,-1.5,115,9,100,8.5,-120
604,956,H,ATL, IANDERSON,1,0,0,0,0,0,0,4,0,5,105,126,1.5,-135,9,-120,8.5,100
604,957,V,ARI, MPEACOCK,0,0,0,0,0,0,0,1,0,1,175,181,1.5,-115,8,-110,8,-115
604,958,H,MIL, FPERALTA,1,1,2,0,0,0,0,1,x,5,-210,-201,-1.5,-105,8,-110,8,-105
604,959,V,CIN, LCASTILLO,0,3,0,0,0,1,0,0,2,6,110,118,1.5,-185,8,-120,8.5,-110
604,960,H,STL, KKIM-L,0,0,0,0,1,0,0,0,3,4,-130,-128,-1.5,165,8,100,8.5,-110
604,961,V,CUB, JARRIETA,2,0,0,2,1,0,0,0,0,5,-105,-103,1.5,-205,8,-125,8.5,-110
604,962,H,SFO, SKAZMIR-L,0,6,0,2,0,0,0,0,x,8,-115,-107,-1.5,180,8,105,8.5,-110
604,963,V,NYM, JLUCCHESI-L,0,0,0,0,0,0,0,0,0,0,155,165,1.5,-130,7.5,-105,7.5,-105
604,964,H,SDG, BSNELL-L,1,0,0,0,0,0,1,0,x,2,-185,-180,-1.5,110,7.5,-115,7.5,-115
604,965,V,BOS, NEOVALDI,3,0,0,0,0,2,0,0,0,5,-110,-107,-1.5,145,10,-105,9,-110
604,966,H,NYY, MKING,0,0,0,0,0,2,0,0,0,2,-110,-103,1.5,-165,10,-115,9,-110
604,967,V,CLE, JMEJIA,0,0,0,0,0,1,0,0,0,1,-120,-106,-1.5,145,9,-105,8.5,-120
604,968,H,BAL, KAKIN-L,0,0,0,0,0,0,2,1,x,3,100,-104,1.5,-165,9,-115,8.5,100
604,969,V,HOU, ZGREINKE,0,0,0,1,2,4,1,5,0,13,110,122,1.5,-170,8.5,-110,8.5,-110
604,970,H,TOR, HRYU-L,0,0,0,0,0,0,1,0,0,1,-130,-132,-1.5,150,8.5,-110,8.5,-110
604,971,V,TAM, JFLEMING-L,0,0,0,0,0,0,0,2,2,4,-140,-124,-1.5,130,8,-110,8,-110
604,972,H,TEX, KGIBSON,0,0,1,3,1,0,0,0,x,5,120,114,1.5,-150,8,-110,8,-110
604,973,V,MIN, MSHOEMAKE,0,0,1,0,1,0,0,3,0,5,105,117,1.5,-170,9.5,-110,9.5,-110
604,974,H,KAN, BKELLER,9,4,0,0,0,0,1,0,x,14,-125,-127,-1.5,150,9.5,-110,9.5,-110
604,975,V,DET, STURNBULL,0,0,1,0,0,1,6,0,0,8,145,143,1.5,-140,8.5,100,8.5,-115
604,976,H,CWS, DKEUCHEL-L,0,1,0,0,5,1,1,0,1,9,-170,-153,-1.5,120,8.5,-120,8.5,-105
604,977,V,SEA, RDUGGER,1,0,1,0,0,0,0,0,0,2,155,155,1.5,-130,9,100,9,100
604,978,H,LAA, SOHTANI--,0,0,2,1,0,0,0,0,x,3,-185,-165,-1.5,110,9,-120,9,-120
604,979,V,OAK, FMONTAS,1,1,4,0,0,1,1,1,0,9,-130,-139,-1.5,100,10.5,-105,11,-110
604,980,H,COL, JGRAY,0,0,2,1,0,0,2,0,0,5,110,129,1.5,-120,10.5,-115,11,-110
605,901,V,CIN, TMAHLE,0,0,1,1,0,2,1,0,0,5,-145,-114,-1.5,135,9,-105,9,110
605,902,H,STL, JOVIEDO,1,0,0,1,0,0,0,0,0,2,125,104,1.5,-155,9,-115,9,-130
605,903,V,MIA, TROGERS-L,0,0,0,3,2,0,0,0,1,7,-145,-120,-1.5,135,7,-125,7.5,-115
605,904,H,PIT, CDEJONG,0,2,0,0,0,0,0,4,0,8,125,110,1.5,-155,7,105,7.5,-105
605,905,V,WAS, JROSS,0,0,1,0,0,0,0,1,0,2,115,105,1.5,-180,9,-120,10,-115
605,906,H,PHI, SHOWARD,0,0,0,4,0,0,0,1,x,5,-135,-115,-1.5,160,9,100,10,-105
605,907,V,ARI, MKELLY,1,0,0,1,0,0,3,0,0,5,190,205,1.5,-105,7.5,-110,7.5,-120
605,908,H,MIL, BWOODRUFF,0,0,0,3,0,2,0,2,x,7,-235,-230,-1.5,-115,7.5,-110,7.5,100
605,909,V,LAD, CKERSHAW-L,1,0,0,3,0,0,0,0,0,4,-150,-129,-1.5,120,8.5,-110,8,-110
605,910,H,ATL, CMORTON,0,0,5,0,0,0,1,0,x,6,130,119,1.5,-140,8.5,-110,8,-110
605,911,V,CUB, KSTEWART,0,2,0,0,0,0,0,0,1,3,150,148,1.5,-150,7.5,-115,7.5,100
605,912,H,SFO, KGAUSMAN,0,0,1,2,1,0,0,0,x,4,-180,-158,-1.5,130,7.5,-105,7.5,-120
605,913,V,NYM, JDEGROM,0,0,0,0,2,1,0,0,1,4,-130,-119,-1.5,150,6,105,5.5,-120
605,914,H,SDG, JMUSGROVE,0,0,0,0,0,0,0,0,0,0,110,109,1.5,-170,6,-125,5.5,100
605,915,V,DET, TSKUBAL-L,0,2,0,1,0,1,0,0,0,4,190,205,1.5,110,8.5,100,8,-120
605,916,H,CWS, LGIOLITO,1,0,0,0,0,2,0,0,0,3,-235,-230,-1.5,-130,8.5,-120,8,100
605,917,V,HOU, JURQUIDY,0,0,0,1,0,0,0,0,1,2,-120,-107,1.5,-200,9.5,100,10,-115
605,918,H,TOR, RSTRIPLIN,0,0,0,4,2,0,0,0,x,6,100,-103,-1.5,175,9.5,-120,10,-105
605,919,V,TAM, RHILL-L,2,0,0,0,0,0,0,1,0,3,-150,-145,-1.5,100,8.5,-110,8,-110
605,920,H,TEX, KALLARD-L,0,0,0,0,0,0,0,0,0,0,130,135,1.5,-120,8.5,-110,8,-110
605,921,V,CLE, ACIVALE,2,0,5,0,1,1,0,1,0,10,-110,115,1.5,-180,8.5,-110,8.5,-105
605,922,H,BAL, JMEANS-L,1,0,1,0,1,1,0,0,0,4,-110,-125,-1.5,160,8.5,-110,8.5,-115
605,923,V,MIN, JBERRIOS,0,2,1,0,0,2,0,0,0,5,-125,-101,-1.5,145,8.5,-120,8.5,-120
605,924,H,KAN, MMINOR-L,0,2,0,0,2,0,0,0,0,4,105,-109,1.5,-165,8.5,100,8.5,100
605,925,V,BOS, ERODRIGUE-L,0,0,0,0,0,3,0,4,0,7,105,126,1.5,-155,9,-105,9.5,-120
605,926,H,NYY, JTAILLON,0,0,0,2,0,1,0,0,0,3,-125,-136,-1.5,135,9,-115,9.5,100
605,927,V,SEA, YKIKUCHI-L,0,0,0,5,0,0,0,0,0,5,110,140,1.5,-160,8,-115,8,100
605,928,H,LAA, ACOBB,1,0,0,1,2,2,1,5,x,12,-130,-150,-1.5,140,8,-105,8,-120
605,929,V,OAK, CIRVIN-L,2,0,2,0,1,0,0,0,1,6,-130,-125,-1.5,115,11.5,100,12,-115
605,930,H,COL, KFREELAND-L,1,0,0,0,0,0,2,0,0,3,110,115,1.5,-135,11.5,-120,12,-105
606,951,V,WAS, AVOTH,0,0,1,2,0,3,0,0,0,6,105,112,1.5,-170,9.5,-115,9.5,-110
606,952,H,PHI, VVELASQUE,0,0,0,7,2,3,0,0,x,12,-125,-122,-1.5,150,9.5,-105,9.5,-110
606,953,V,MIA, SALCANTAR,0,1,0,0,0,2,0,0,0,3,-140,-122,-1.5,130,8,100,8,-120
606,954,H,PIT, CKUHL,1,0,0,0,0,0,0,0,0,1,120,112,1.5,-150,8,-120,8,100
606,955,V,LAD, TBAUER,0,0,0,1,0,0,0,0,1,2,-140,-135,-1.5,110,8,-120,8.5,-110
606,956,H,ATL, MFRIED-L,0,1,1,0,0,1,0,1,x,4,120,125,1.5,-130,8,100,8.5,-110
606,957,V,ARI, CSMITH-L,0,0,0,0,0,0,0,0,0,0,195,220,1.5,100,7.5,-115,8,-110
606,958,H,MIL, CBURNES,0,0,0,0,1,1,0,0,x,2,-245,-250,-1.5,-120,7.5,-105,8,-110
606,959,V,CIN, WMILEY-L,2,3,2,0,0,0,0,0,1,8,110,110,1.5,-185,9,100,8.5,-110
606,960,H,STL, JGANT,0,0,0,0,0,7,0,0,0,7,-130,-120,-1.5,165,9,-120,8.5,-110
606,961,V,CUB, KHENDRICK,0,1,0,2,1,0,0,0,0,4,-115,-110,-1.5,150,8.5,100,8,-105
606,962,H,SFO, JCUETO,2,1,0,0,0,0,0,0,0,3,-105,100,1.5,-170,8.5,-120,8,-115
606,963,V,NYM, MSTROMAN,0,0,1,1,0,1,1,2,0,6,120,138,1.5,-170,8,100,7,-115
606,964,H,SDG, CPADDACK,0,0,0,0,0,1,0,0,1,2,-140,-148,-1.5,150,8,-120,7,-105
606,965,V,CLE, CQUANTRIL,0,0,1,0,2,0,0,0,2,5,-110,-112,-1.5,140,10,-105,9,100
606,966,H,BAL, JLOPEZ,1,6,0,5,0,0,5,1,x,18,-110,102,1.5,-160,10,-115,9,-120
606,967,V,HOU, LGARCIA,1,1,2,0,0,0,1,1,0,6,100,-102,1.5,-190,10,-105,9.5,-105
606,968,H,TOR, SMATZ-L,0,1,0,0,0,0,0,2,0,3,-120,-108,-1.5,170,10,-115,9.5,-115
606,969,V,MIN, BOBER,0,0,1,0,1,0,0,0,0,2,110,125,1.5,-160,9.5,-110,9,-115
606,970,H,KAN, BSINGER,0,0,0,1,0,0,0,0,0,1,-130,-135,-1.5,140,9.5,-110,9,-105
606,971,V,DET, JURENA,0,0,0,0,0,0,0,0,0,0,185,185,1.5,-110,8.5,-120,9,-110
606,972,H,CWS, DCEASE,0,3,0,0,0,0,0,0,x,3,-225,-205,-1.5,-110,8.5,100,9,-110
606,973,V,TAM, MWACHA,0,0,0,0,0,0,0,3,4,7,-125,-127,-1.5,125,8,-115,8,-105
606,974,H,TEX, DDUNNING,1,0,0,0,0,0,0,0,0,1,105,117,1.5,-145,8,-105,8,-115
606,975,V,SEA, LGILBERT,1,0,2,0,0,0,1,0,5,9,130,140,1.5,-145,8.5,-120,9,100
606,976,H,LAA, PSANDOVAL-L,1,0,0,0,0,0,0,1,3,5,-150,-150,-1.5,125,8.5,100,9,-120
606,977,V,BOS, GRICHARDS,1,0,0,0,0,0,2,1,0,6,125,135,1.5,-145,9,-120,9.5,-105
606,978,H,NYY, DGERMAN,2,0,0,1,0,0,0,0,1,5,-145,-145,-1.5,125,9,100,9.5,-115
606,979,V,OAK, JKAPRIELI,0,0,0,0,0,1,0,0,0,1,-120,-105,1.5,-190,11.5,-105,11,-110
606,980,H,COL, GMARQUEZ,0,0,1,1,0,0,0,1,x,3,100,-105,-1.5,170,11.5,-115,11,-110
607,901,V,CUB, AALZOLAY,0,0,0,3,0,0,1,0,0,4,105,105,1.5,-190,7.5,100,8,-110
607,902,H,SDG, RWEATHERS-L,1,1,2,0,0,2,0,3,x,9,-125,-115,-1.5,170,7.5,-120,8,-110
607,903,V,KAN, JKOWAR,0,2,0,0,0,0,1,0,0,3,115,137,1.5,-155,8.5,-110,9,-105
607,904,H,LAA, DBUNDY,4,0,0,1,2,0,0,1,x,8,-135,-147,-1.5,135,8.5,-110,9,-115
607,905,V,MIA, ZTHOMPSON,0,0,0,1,1,0,0,0,1,3,140,170,1.5,-110,8.5,100,10,-115
607,906,H,BOS, NPIVETTA,1,0,1,3,0,0,0,0,x,5,-165,-185,-1.5,-110,8.5,-120,10,-105
608,951,V,LAD, WBUEHLER,0,0,0,0,3,2,0,0,0,5,-195,-187,-1.5,-130,7.5,-110,8.5,-105
608,952,H,PIT, JBRUBAKER,0,0,0,0,0,0,0,1,2,3,165,172,1.5,110,7.5,-110,8.5,-115
608,953,V,ATL, DSMYLY-L,1,0,1,1,1,0,0,5,0,9,135,146,1.5,-150,8.5,-110,9,-110
608,954,H,PHI, ANOLA,0,0,1,1,1,2,0,0,0,5,-160,-156,-1.5,130,8.5,-110,9,-110
608,955,V,MIL, AHOUSER,0,0,0,1,1,0,1,0,2,5,115,131,1.5,-160,8.5,-110,8.5,-110
608,956,H,CIN, SGRAY,0,1,0,0,0,0,0,0,0,1,-135,-141,-1.5,140,8.5,-110,8.5,-110
608,957,V,COL, ASENZATEL,1,0,0,1,0,0,0,0,0,2,140,170,1.5,-145,7.5,-105,7,100
608,958,H,MIA, PLOPEZ,0,0,4,0,0,0,2,0,x,6,-165,-185,-1.5,125,7.5,-115,7,-120
608,959,V,CUB, ZDAVIES,0,0,0,1,0,4,2,0,0,7,145,168,1.5,-130,7.5,-120,8,-120
608,960,H,SDG, DLAMET,0,0,0,0,0,0,0,0,1,1,-170,-183,-1.5,110,7.5,100,8,100
608,961,V,SEA, MGONZALES-L,0,1,0,0,0,0,0,2,0,3,-105,120,1.5,-180,8.5,-105,8.5,-110
608,962,H,DET, MBOYD-L,3,1,0,0,1,0,0,0,x,5,-115,-130,-1.5,160,8.5,-115,8.5,-110
608,963,V,HOU, FVALDEZ-L,1,5,0,1,0,0,0,0,0,7,-115,-121,-1.5,130,9.5,-105,10,-115
608,964,H,BOS, MPEREZ-L,0,0,0,1,0,0,0,0,0,1,-105,111,1.5,-150,9.5,-115,10,-105
608,965,V,TOR, RRAY-L,0,1,0,0,0,0,0,0,0,1,120,133,1.5,-155,8.5,100,8,-115
608,966,H,CWS, CRODON-L,0,0,0,0,0,0,1,5,x,6,-140,-143,-1.5,135,8.5,-120,8,-105
608,967,V,NYY, JMONTGOME-L,0,0,0,0,2,1,0,2,3,8,-110,-111,-1.5,145,8.5,-120,9.5,-105
608,968,H,MIN, MPINEDA,2,0,0,0,0,1,0,0,1,4,-110,101,1.5,-165,8.5,100,9.5,-115
608,969,V,KAN, KBUBIC-L,0,0,0,0,0,0,1,0,0,1,125,149,1.5,-145,9,100,8.5,-120
608,970,H,LAA, AHEANEY-L,2,0,2,2,0,0,0,2,x,8,-145,-159,-1.5,125,9,-120,8.5,100
608,971,V,NYM, DPETERSON-L,2,0,0,0,0,0,0,0,1,3,-135,-112,-1.5,130,9.5,-105,9.5,-105
608,972,H,BAL, BZIMMERMA-L,0,3,1,1,3,1,0,1,x,10,115,102,1.5,-150,9.5,-115,9.5,-115
608,973,V,WAS, JLESTER-L,0,0,1,0,0,0,0,0,0,1,170,205,1.5,-105,7.5,100,7.5,-115
608,974,H,TAM, TGLASNOW,1,0,0,0,2,0,0,0,x,3,-200,-230,-1.5,-115,7.5,-120,7.5,-105
608,975,V,SFO, AWOOD-L,0,1,0,0,0,1,0,4,3,9,-145,-140,-1.5,110,8.5,-120,8.5,-115
608,976,H,TEX, JLYLES,0,1,0,0,0,3,0,0,0,4,125,130,1.5,-130,8.5,100,8.5,-105
608,977,V,CLE, SBIEBER,2,0,3,0,0,1,0,0,4,10,-190,-160,-1.5,105,7.5,100,7.5,105
608,978,H,STL, CMARTINEZ,0,0,0,1,0,0,0,0,0,1,160,150,1.5,-125,7.5,-120,7.5,-125
608,979,V,ARI, JDUPLANTI,0,1,0,0,0,0,1,0,0,2,175,205,1.5,100,8.5,-105,8,-115
608,980,H,OAK, CBASSITT,0,0,0,5,0,0,0,0,x,5,-210,-230,-1.5,-120,8.5,-115,8,-105
609,901,V,CUB, JARRIETA,0,0,0,1,0,0,1,1,0,3,170,230,1.5,105,8,-120,8,100
609,902,H,SDG, YDARVISH,0,0,1,0,0,0,0,0,0,1,-200,-260,-1.5,-125,8,100,8,-120
609,903,V,ATL, TDAVIDSON-L,0,0,0,0,0,1,0,0,0,1,110,118,1.5,-165,9,-120,9,-120
609,904,H,PHI, ZEFLIN,0,0,0,0,0,0,0,0,2,2,-130,-128,-1.5,145,9,100,9,100
609,905,V,LAD, TGONSOLIN,1,0,1,0,0,0,0,0,0,2,-165,-178,-1.5,-120,9,-115,9,-105
609,906,H,PIT, TANDERSON-L,1,0,0,0,0,0,0,0,0,1,140,164,1.5,100,9,-105,9,-115
609,907,V,MIL, BANDERSON-L,1,0,0,0,1,0,0,0,1,3,-110,107,1.5,-185,9.5,100,10,-110
609,908,H,CIN, VGUTIERRE,2,3,0,2,0,0,0,0,x,7,-110,-117,-1.5,165,9.5,-120,10,-110
