Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,Run Line,,Open OU,,Close OU,
626,958,H,MIL,WPERALTA-R,3,0,0,0,2,0,0,2,x,7,-190,-220,-1.5,-105,9,-115,9,-105
626,959,V,STL,WAINWRIGHT-R,0,0,0,0,0,0,0,0,0,0,-120,-113,-1.5,155,6.5,-110,6.5,-105
626,960,H,LOS,JBECKETT-R,0,0,0,0,0,0,0,1,x,1,110,103,1.5,-175,6.5,-110,6.5,-115
626,961,V,CIN,MLEAKE-R,0,0,0,0,1,0,2,0,0,3,105,-116,-1.5,150,7.5,100,7,-110
626,962,H,SFO,VOGELSONG-R,0,0,0,0,0,0,1,0,0,1,-115,106,1.5,-170,7.5,-120,7,-110
626,963,V,MIN,RNOLASCO-R,0,0,0,0,0,1,0,0,3,4,175,179,1.5,-130,8.5,-110,8.5,-115
626,964,H,LAA,JWEAVER-R,2,0,2,0,0,0,2,0,x,6,-200,-199,-1.5,110,8.5,-110,8.5,-105
626,965,V,CWS,SCARROLL-R,0,0,0,0,0,0,0,0,0,0,144,170,1.5,-120,10,100,10,-106
626,966,H,TOR,JHAPP-L,2,1,0,2,0,0,1,1,x,7,-164,-190,-1.5,100,10,-120,10,-114
626,967,V,DET,RPORCELLO-R,0,1,3,1,0,0,0,1,0,6,-135,-114,-1.5,135,10,100,10,-120
626,968,H,TEX,NMARTINEZ-R,0,0,0,0,0,0,0,0,0,0,120,104,1.5,-155,10,-120,10,100
626,969,V,ATL,MMINOR-L,1,0,0,0,0,0,0,0,0,1,-125,-110,-1.5,150,8,-110,8.5,-105
626,970,H,HOU,JCOSART-R,1,0,0,1,3,0,1,0,x,6,110,100,1.5,-170,8,-110,8.5,-115
627,901,V,WAS,TROARK-R,0,1,0,1,0,0,0,0,0,2,-108,-119,-1.5,140,7.5,100,7.5,-115
627,902,H,CUB,JHAMMEL-R,0,2,0,2,0,0,3,0,0,7,-102,109,1.5,-160,7.5,-120,7.5,-105
627,903,V,ATL,JTEHERAN-R,3,1,0,0,0,0,0,0,0,4,-140,-144,-1.5,115,7.5,-105,7.5,-110
627,904,H,PHI,KKENDRICK-R,0,0,0,2,0,0,0,0,0,2,125,129,1.5,-135,7.5,-115,7.5,-110
627,905,V,NYM,JDEGROM-R,0,0,0,2,0,0,0,0,0,2,125,130,1.5,-170,8,-115,8,-105
627,906,H,PIT,BCUMPTON-R,0,0,0,2,0,0,0,0,0,3,-140,-145,-1.5,150,8,-105,8,-115
627,907,V,COL,TMATZEK-L,0,0,0,0,0,0,1,0,1,2,170,175,1.5,-119,9,100,9,-120
627,908,H,MIL,KLOHSE-R,0,0,0,0,0,1,1,0,1,3,-190,-195,-1.5,-101,9,-120,9,100
627,909,V,ARI,BMCCARTHY-R,0,0,0,2,0,0,0,0,0,2,125,114,1.5,-205,7,100,6.5,100
627,910,H,SDG,TROSS-R,0,0,0,0,1,0,0,0,0,1,-140,-124,-1.5,175,7,-120,6.5,-120
627,911,V,STL,CMARTINEZ-R,0,0,0,1,2,0,0,0,0,3,135,115,1.5,-191,9.5,-105,7,100
627,912,H,LOS,HRYU-L,0,1,0,0,0,0,0,0,0,1,-150,-130,-1.5,161,9.5,-115,7,-120
627,913,V,CIN,JCUETO-R,0,0,0,0,5,0,1,0,0,6,105,109,1.5,-230,6.5,100,5.5,-115
627,914,H,SFO,BUMGARNER-L,0,0,0,0,0,2,0,0,0,2,-115,-119,-1.5,190,6.5,-120,5.5,-105
627,915,V,CWS,JDANKS-L,0,0,0,0,2,0,3,0,0,5,145,138,1.5,-150,9.5,-105,8.5,-110
627,916,H,TOR,RDICKEY-R,0,0,0,0,0,2,0,0,2,4,-165,-153,-1.5,130,9.5,-115,8.5,-110
627,917,V,BOS,BWORKMAN-R,0,0,0,0,0,0,0,0,0,0,-115,113,1.5,-200,9,100,9,100
627,918,H,NYY,VNUNO-L,1,0,0,3,0,0,0,2,x,6,105,-123,-1.5,170,9,-120,9,-120
627,919,V,TAM,JODORIZZI-R,0,1,0,0,0,0,0,0,0,1,110,-110,-1.5,150,8.5,100,8,-115
627,920,H,BAL,CTILLMAN-R,0,1,0,0,0,1,2,0,x,4,-125,100,1.5,-170,8.5,-120,8,-105
627,921,V,MIN,KCORREIA-R,0,0,0,0,0,0,0,0,4,4,115,119,1.5,-170,9.5,-110,9.5,100
627,922,H,TEX,NTEPESCH-R,2,0,0,0,2,0,0,1,x,5,-130,-134,-1.5,150,9.5,-110,9.5,-120
627,923,V,DET,VERLANDER-R,0,1,0,1,0,0,0,1,0,3,-145,-142,-1.5,120,8.5,-115,8.5,-120
627,924,H,HOU,BPEACOCK-R,1,0,0,0,2,0,0,0,0,4,130,127,1.5,-140,8.5,-105,8.5,100
627,925,V,LAA,SHOEMAKER-R,1,1,0,0,4,0,0,0,0,6,-102,110,1.5,-200,8.5,-105,8.5,-110
627,926,H,KAN,JVARGAS-L,0,0,7,1,0,0,0,0,x,8,-108,-125,-1.5,170,8.5,-115,8.5,-110
627,927,V,CLE,TBAUER-R,0,0,1,0,0,0,0,0,1,2,114,-122,-1.5,135,8,-105,8,-115
627,928,H,SEA,CYOUNG-R,1,0,0,1,0,0,1,0,x,3,-129,112,1.5,-155,8,-115,8,-105
627,929,V,OAK,JCHAVEZ-R,2,0,0,1,1,0,0,1,4,9,-155,-161,-1.5,-110,8,-115,8,-105
627,930,H,MIA,DESCLAFANI-R,0,0,0,0,0,5,0,0,0,5,140,141,1.5,-110,8,-105,8,-115
627,931,V,TAM,ACOLOME-R,0,2,0,1,0,2,0,0,0,5,140,119,1.5,-165,8.5,-110,8.5,-105
627,932,H,BAL,KGAUSMAN-R,1,0,0,0,0,0,1,0,0,2,-160,-134,-1.5,145,8.5,-110,8.5,-115
628,951,V,WAS,GGONZALEZ-L,0,0,0,0,0,1,0,2,0,3,-140,-161,-1.5,105,10,100,9,-110
628,952,H,CUB,DBEELER-R,0,0,0,0,0,0,0,0,0,0,125,141,1.5,-125,10,-120,9,-110
628,953,V,WAS,BTREINEN-R,0,1,1,0,4,0,0,0,1,7,116,116,1.5,-190,8.5,-110,8.5,-110
628,954,H,CUB,SAMARDZIJA-R,0,0,0,2,0,0,0,0,0,2,-131,-131,-1.5,160,8.5,-110,8.5,-110
628,955,V,ATL,ESANTANA-R,0,0,0,2,0,2,0,5,1,10,-125,-127,-1.5,120,8,-110,8,105
628,956,H,PHI,RHERNANDZ-R,1,1,0,0,0,0,0,1,0,3,110,112,1.5,-140,8,-110,8,-125
628,957,V,ATL,DHALE-R,1,0,0,0,0,3,0,1,0,5,-125,-127,-1.5,125,8.5,-110,8.5,-110
628,958,H,PHI,O'SULLIVAN-R,0,0,1,0,0,0,0,0,0,1,110,112,1.5,-145,8.5,-110,8.5,-110
628,959,V,NYM,JNIESE-L,3,2,0,0,0,0,0,0,0,5,135,144,1.5,-190,7.5,100,7.5,-115
628,960,H,PIT,GCOLE-R,0,0,0,2,1,0,0,0,0,3,-150,-164,-1.5,160,7.5,-120,7.5,-105
628,961,V,COL,JCHACIN-R,0,0,0,0,0,2,2,0,0,4,155,130,1.5,-165,9,-105,9,100
628,962,H,MIL,MGARZA-R,3,0,0,0,3,1,0,0,x,7,-175,-145,-1.5,145,9,-115,9,-120
628,963,V,STL,LLYNN-R,0,0,1,0,0,0,0,0,0,1,135,127,1.5,-190,6.5,-110,6.5,-125
628,964,H,LOS,ZGREINKE-R,1,6,0,0,0,0,0,2,x,9,-150,-142,-1.5,160,6.5,-110,6.5,105
628,965,V,CIN,ASIMON-R,0,0,0,0,0,0,0,0,2,7,100,-110,-1.5,150,7,-110,7,105
628,966,H,SFO,MCAIN-R,0,0,0,0,1,0,0,0,1,3,-110,100,1.5,-170,7,-110,7,-125
628,967,V,ARI,COLLMENTER-R,0,0,1,0,0,2,0,0,0,3,-130,102,1.5,-230,7,-115,7,100
628,968,H,SDG,ESTULTS-L,1,0,0,0,0,0,0,0,0,1,115,-112,-1.5,190,7,-105,7,-120
628,969,V,CWS,CSALE-L,0,0,0,0,0,0,3,1,0,4,-115,-120,-1.5,145,8.5,100,7.5,-105
628,970,H,TOR,MSTROMAN-R,0,0,0,2,0,0,0,0,1,3,105,110,1.5,-165,8.5,-120,7.5,-115
628,971,V,LAA,HSANTIAGO-L,0,0,1,1,0,4,0,0,0,6,110,118,1.5,-190,8.5,-110,8.5,-118
628,972,H,KAN,YVENTURA-R,0,0,0,0,0,2,0,0,0,2,-125,-133,-1.5,160,8.5,-110,8.5,-102
628,973,V,MIN,PHUGHES-R,0,0,0,0,0,0,0,0,0,0,150,152,1.5,-145,8.5,100,7.5,-105
628,974,H,TEX,YDARVISH-R,0,1,1,0,0,0,0,3,x,5,-170,-172,-1.5,125,8.5,-120,7.5,-115
628,975,V,TAM,EBEDARD-L,1,2,0,2,0,0,0,0,0,5,115,131,1.5,-160,8.5,-105,8.5,-105
628,976,H,BAL,WCHEN-L,0,0,0,0,0,1,0,3,0,4,-130,-146,-1.5,140,8.5,-115,8.5,-115
628,977,V,DET,MSCHERZER-R,0,0,0,0,1,0,0,0,3,4,-130,-180,-1.5,-102,7.5,-115,8,-110
628,978,H,HOU,OBERHOLTZR-L,2,0,0,0,0,0,0,0,1,3,115,160,1.5,-119,7.5,-105,8,-110
628,979,V,BOS,JLESTER-L,0,0,1,0,0,0,0,0,1,2,135,137,1.5,-160,7,-115,7,-105
628,980,H,NYY,MTANAKA-R,0,0,1,0,0,0,0,0,0,1,-150,-152,-1.5,140,7,-105,7,-115
628,981,V,CLE,JTOMLIN-R,2,0,0,0,2,1,0,0,0,5,135,114,1.5,-200,8,-105,7.5,105
628,982,H,SEA,RELIAS-L,0,0,0,0,0,0,0,0,0,0,-150,-124,-1.5,170,8,-115,7.5,-125
628,983,V,OAK,SGRAY-R,4,0,0,0,1,0,0,1,0,7,-140,-157,-1.5,-101,7,-120,7,-125
628,984,H,MIA,NEOVALDI-R,0,3,0,2,0,0,0,0,1,6,125,142,1.5,-119,7,100,7,105
629,901,V,ATL,AHARANG-R,0,2,0,1,0,0,0,0,0,3,-115,-118,-1.5,135,8.5,-120,8,-110
629,902,H,PHI,DBUCHANAN-R,0,1,0,1,0,0,0,0,0,2,105,108,1.5,-155,8.5,100,8,-110
629,903,V,NYM,BCOLON-R,0,0,0,0,0,0,0,0,2,2,100,113,1.5,-210,8,100,7.5,100
629,904,H,PIT,EVOLQUEZ-R,3,0,0,2,0,0,0,0,x,5,-110,-123,-1.5,180,8,-120,7.5,-120
629,905,V,COL,JDELAROSA-L,3,1,1,0,3,0,0,2,0,10,170,141,1.5,-150,8.5,100,8.5,-113
629,906,H,MIL,YGALLARDO-R,0,0,0,2,0,2,0,0,0,4,-190,-156,-1.5,130,8.5,-120,8.5,-107
629,907,V,CIN,HBAILEY-R,0,0,1,0,0,0,0,0,3,4,125,112,1.5,-210,7.5,100,7,105
629,908,H,SFO,THUDSON-R,0,0,0,0,0,0,0,0,0,0,-140,-127,-1.5,180,7.5,-120,7,-125
629,909,V,STL,SMILLER-R,0,0,0,0,0,0,0,0,0,0,175,185,1.5,-125,6.5,-110,6.5,-120
629,910,H,LOS,CKERSHAW-L,0,0,0,2,4,0,0,0,x,6,-200,-210,-1.5,105,6.5,-110,6.5,100
629,911,V,ARI,BOLSINGER-R,1,0,0,0,0,0,0,0,0,1,115,105,1.5,-215,7.5,100,7,-105
629,912,H,SDG,DESPAIGNE-R,0,0,0,2,0,0,0,0,x,2,-130,-115,-1.5,185,7.5,-120,7,-115
629,913,V,CWS,JQUINTANA-L,0,0,1,1,0,0,0,0,2,4,135,111,1.5,-190,9,100,8.5,-110
629,914,H,TOR,MBUEHRLE-L,0,0,0,0,0,0,0,0,0,0,-150,-126,-1.5,160,9,-120,8.5,-110
629,915,V,TAM,ACOBB-R,1,0,1,0,1,7,2,0,0,12,-104,-115,-1.5,145,8.5,-105,8,-120
629,916,H,BAL,MGONZALEZ-R,0,0,1,2,1,0,0,0,3,7,-106,105,1.5,-165,8.5,-115,8,100
629,917,V,DET,DSMYLY-L,0,0,1,0,1,0,0,2,0,4,-140,-128,-1.5,125,8.5,-105,8.5,-110
629,918,H,HOU,SFELDMAN-R,3,0,1,0,0,1,0,1,x,6,125,113,1.5,-145,8.5,-115,8.5,-110
629,919,V,LAA,CWILSON-L,2,0,1,0,0,1,0,0,0,4,-120,-115,-1.5,140,8.5,-105,8.5,-120
629,920,H,KAN,JGUTHRIE-R,0,0,0,4,0,0,0,0,1,5,110,105,1.5,-160,8.5,-115,8.5,100
629,921,V,MIN,KGIBSON-R,0,0,2,0,0,0,0,0,1,3,110,112,1.5,-190,9.5,-115,9,-125
629,922,H,TEX,CLEWIS-R,1,0,0,0,1,0,0,0,0,2,-120,-122,-1.5,160,9.5,-105,9,105
629,923,V,CLE,THOUSE-L,0,0,0,0,0,0,0,0,0,0,180,151,1.5,-145,7,100,6.5,-120
629,924,H,SEA,FHERNANDZ-R,0,0,0,0,0,2,0,1,x,3,-205,-171,-1.5,125,7,-120,6.5,100
629,925,V,BOS,JLACKEY-R,0,1,3,0,3,1,0,0,0,8,-104,-102,1.5,-235,8.5,-105,7.5,-115
629,926,H,NYY,CWHITLEY-R,0,0,1,2,2,0,0,0,0,5,-106,-108,-1.5,195,8.5,-115,7.5,-105
629,927,V,OAK,TMILONE-L,0,0,0,0,0,4,0,0,0,4,-130,-116,-1.5,135,8,-110,7.5,103
629,928,H,MIA,AHEANEY-L,1,0,0,0,0,1,1,0,0,3,115,106,1.5,-155,8,-110,7.5,-123
630,951,V,COL,YFLANDE-L,0,0,0,0,0,2,0,1,0,3,190,220,1.5,105,7.5,-120,8.5,-110
630,952,H,WAS,JZIMMERMN-R,0,0,0,1,0,5,1,0,x,7,-215,-250,-1.5,-125,7.5,100,8.5,-110
630,953,V,NYM,ZWHEELER-R,1,1,1,0,0,0,0,0,0,3,145,155,1.5,-145,7,-120,7,-110
630,954,H,ATL,AWOOD-L,0,0,0,0,1,0,0,4,x,5,-165,-175,-1.5,125,7,100,7,-110
630,955,V,CIN,MLATOS-R,0,0,0,0,0,0,0,0,0,0,-125,-105,1.5,-235,6.5,100,6.5,-105
630,956,H,SDG,JHAHN-R,0,0,0,0,1,0,0,0,x,1,110,-105,-1.5,195,6.5,-120,6.5,-115
630,957,V,TEX,JSAUNDERS-L,0,0,0,0,1,0,0,0,0,1,140,115,1.5,-175,9.5,100,9,-110
630,958,H,BAL,UJIMENEZ-R,3,1,0,2,1,0,0,0,x,7,-155,-130,-1.5,155,9.5,-120,9,-110
630,959,V,OAK,SKAZMIR-L,0,0,0,0,0,1,0,3,0,4,114,115,1.5,-190,8,-110,9,-105
630,960,H,DET,ASANCHEZ-R,0,0,0,0,0,1,0,0,4,5,-124,-130,-1.5,160,8,-110,9,-115
630,961,V,TAM,CARCHER-R,1,0,1,0,0,0,0,1,0,4,100,104,1.5,-210,8,-120,8,-120
630,962,H,NYY,DPHELPS-R,0,0,2,0,0,0,0,0,1,3,-110,-114,-1.5,180,8,100,8,100
630,963,V,KAN,DDUFFY-L,0,2,0,1,0,1,0,2,0,6,-130,-140,-1.5,120,8.5,100,8.5,100
630,964,H,MIN,YPINO-R,0,0,0,0,1,0,0,0,0,1,115,125,1.5,-140,8.5,-120,8.5,-120
630,965,V,SEA,TWALKER-R,0,2,0,3,0,0,3,0,2,10,-104,-106,-1.5,155,8,-105,7.5,-118
630,966,H,HOU,CMCHUGH-R,2,1,0,0,0,0,0,0,1,4,-106,-104,1.5,-175,8,-115,7.5,-102
630,969,V,CUB,JARRIETA-R,0,0,0,2,0,0,0,0,0,2,120,142,1.5,-150,8.5,100,9,-105
630,970,H,BOS,JPEAVY-R,0,0,0,0,0,0,0,0,0,0,-135,-162,-1.5,130,8.5,-120,9,-115
630,971,V,CLE,CKLUBER-R,0,0,0,0,0,0,0,0,0,0,-105,-130,-1.5,130,7.5,100,7,100
630,972,H,LOS,DHAREN-R,0,0,0,0,0,0,1,0,x,1,-105,115,1.5,-150,7.5,-120,7,-120
701,901,V,ARI,WMILEY-L,0,0,0,0,2,0,0,0,0,2,120,126,1.5,-175,7.5,-110,8,-120
701,902,H,PIT,JLOCKE-L,0,0,0,0,0,0,0,0,3,3,-135,-141,-1.5,155,7.5,-110,8,100
701,903,V,COL,FRIEDRICH-L,0,0,0,0,0,0,0,1,0,1,230,215,1.5,100,7.5,-110,8,-118
701,904,H,WAS,STRASBURG-R,3,0,0,4,0,0,0,0,x,7,-260,-245,-1.5,-120,7.5,-110,8,-102
701,905,V,NYM,DMATSUZKA-R,0,0,2,0,2,0,0,0,0,4,150,160,1.5,-140,7.5,-110,7.5,-110
701,906,H,ATL,MMINOR-L,0,1,1,3,0,0,0,0,x,5,-170,-180,-1.5,120,7.5,-110,7.5,-110
701,907,V,PHI,ABURNETT-R,1,0,0,1,0,0,0,2,0,4,120,135,1.5,-165,7,-120,7.5,-106
701,908,H,MIA,HALVAREZ-R,0,0,0,2,2,0,0,0,0,5,-135,-150,-1.5,145,7,100,7.5,-114
701,909,V,CIN,MLEAKE-R,0,0,0,0,1,0,0,0,1,2,-115,-108,-1.5,160,6.5,-105,6,-115
701,910,H,SDG,IKENNEDY-R,1,1,0,0,1,0,4,1,x,8,105,-102,1.5,-190,6.5,-115,6,-105
701,911,V,STL,MGONZALES-L,0,0,0,0,0,0,0,0,0,0,115,100,1.5,-215,7.5,100,7,-110
701,912,H,SFO,TLINCECUM-R,0,0,0,3,2,0,0,0,x,5,-130,-110,-1.5,185,7.5,-120,7,-110
701,913,V,OAK,BMILLS-L,0,0,0,0,0,0,0,0,0,0,125,111,1.5,-195,9,-110,9.5,-105
701,914,H,DET,RPORCELLO-R,0,0,0,1,0,2,0,0,x,3,-140,-121,-1.5,165,9,-110,9.5,-115
701,915,V,TEX,NMARTINEZ-R,0,2,0,0,0,1,0,0,0,3,115,143,1.5,-155,9.5,100,9,-107
701,916,H,BAL,MCFARLAND-L,2,2,0,4,0,0,0,0,x,8,-130,-158,-1.5,135,9.5,-120,9,-113
701,917,V,TAM,DPRICE-L,0,0,0,1,0,1,0,0,0,2,-120,-124,-1.5,130,7.5,100,7.5,-107
701,918,H,NYY,HKURODA-R,0,0,0,1,0,0,0,0,0,1,110,114,1.5,-150,7.5,-120,7.5,-113
701,919,V,KAN,JSHIELDS-R,0,1,0,0,0,0,0,1,0,2,-130,-146,-1.5,115,8,-120,7.5,100
701,920,H,MIN,RNOLASCO-R,1,0,1,3,0,5,0,0,x,10,115,131,1.5,-135,8,100,7.5,-120
701,921,V,SEA,HIWAKUMA-R,2,1,0,0,0,7,2,0,1,13,-115,-130,-1.5,125,7.5,-110,7.5,-115
701,922,H,HOU,JCOSART-R,1,0,0,0,0,0,1,0,0,2,105,115,1.5,-145,7.5,-110,7.5,-105
701,923,V,LAA,JWEAVER-R,0,3,0,0,2,1,1,0,0,7,-165,-174,-1.5,-110,9,-110,9.5,-120
701,924,H,CWS,SCARROLL-R,0,2,0,0,0,3,0,0,0,5,145,154,1.5,-110,9,-110,9.5,100
701,925,V,MIL,MESTRADA-R,0,0,0,0,0,1,0,0,0,1,110,129,1.5,-160,9.5,100,10.5,-105
701,926,H,TOR,HUTCHISON-R,1,0,0,0,1,0,0,2,x,4,-125,-144,-1.5,140,9.5,-120,10.5,-115
701,927,V,CUB,EJACKSON-R,0,0,0,0,0,1,0,0,1,2,140,156,1.5,-140,9,-110,9.5,-115
701,928,H,BOS,CBUCHHOLZ-R,0,0,0,0,1,0,0,0,0,1,-155,-176,-1.5,120,9,-110,9.5,-105
701,929,V,CLE,MASTERSON-R,3,0,2,0,0,2,0,3,0,10,160,115,1.5,-200,7,-110,7,100
701,930,H,LOS,JBECKETT-R,2,0,0,1,0,0,0,0,0,3,-180,-130,-1.5,170,7,-110,7,-120
701,931,V,LAA,GRICHARDS-R,0,0,0,0,4,1,1,1,1,8,-160,-170,-1.5,-115,9,-125,9.5,-113
701,932,H,CWS,HNOESI-R,3,0,0,0,0,0,0,0,1,4,140,150,1.5,-105,9,105,9.5,-107
702,951,V,CIN,JCUETO-R,0,0,0,0,0,0,0,0,0,0,-130,-118,-1.5,150,6,-115,5.5,100
702,952,H,SDG,TROSS-R,3,0,0,0,0,0,0,0,x,3,115,108,1.5,-170,6,-105,5.5,-120
702,953,V,COL,TMATZEK-L,0,3,0,0,0,0,0,0,0,3,200,170,1.5,-125,8,-110,8.5,-115
702,954,H,WAS,DFISTER-R,0,0,0,3,0,0,1,0,x,4,-225,-190,-1.5,105,8,-110,8.5,-105
702,955,V,ARI,CANDERSON-R,0,0,1,0,0,0,0,0,0,1,140,150,1.5,-145,8,100,8,-115
702,956,H,PIT,CMORTON-R,1,2,0,0,0,0,0,2,x,5,-160,-170,-1.5,125,8,-120,8,-105
702,957,V,NYM,JDEGROM-R,0,0,0,1,0,0,0,0,0,1,170,175,1.5,-130,7,-125,7,-115
702,958,H,ATL,JTEHERAN-R,3,0,0,0,0,0,0,0,x,3,-190,-200,-1.5,110,7,105,7,-105
702,959,V,PHI,CHAMELS-L,0,0,0,0,0,0,0,0,0,0,-130,-112,-1.5,155,7,-125,7,100
702,960,H,MIA,TKOEHLER-R,0,0,0,1,2,0,0,2,x,5,115,102,1.5,-175,7,105,7,-120
702,961,V,STL,WAINWRIGHT-R,0,0,2,0,0,0,0,0,0,2,-145,-150,-1.5,115,6.5,-110,6,-110
702,962,H,SFO,VOGELSONG-R,0,0,0,0,0,0,0,0,0,0,130,135,1.5,-135,6.5,-110,6,-110
702,963,V,OAK,JCHAVEZ-R,2,0,0,0,0,0,1,0,0,3,120,114,1.5,-200,8.5,-120,9,105
702,964,H,DET,VERLANDER-R,1,0,1,1,0,6,0,0,x,9,-135,-124,-1.5,170,8.5,100,9,-125
702,965,V,TAM,JODORIZZI-R,0,0,1,1,1,2,0,0,1,6,-105,-110,-1.5,140,8.5,-120,9,-105
702,966,H,NYY,VNUNO-L,1,0,1,1,0,0,0,0,0,3,-105,100,1.5,-160,8.5,100,9,-115
702,967,V,KAN,JVARGAS-L,0,2,0,0,0,0,0,1,1,4,-125,-141,-1.5,110,8.5,-105,7.5,-115
702,968,H,MIN,KCORREIA-R,0,0,0,0,0,0,0,0,0,0,110,126,1.5,-130,8.5,-115,7.5,-105
702,969,V,SEA,CYOUNG-R,0,0,0,0,0,4,1,0,0,5,-115,-108,-1.5,150,8.5,-110,8.5,-120
702,970,H,HOU,BPEACOCK-R,0,0,1,0,1,0,0,0,0,2,105,-102,1.5,-170,8.5,-110,8.5,100
702,971,V,TEX,MMIKOLAS-R,1,0,3,0,0,0,0,0,0,4,134,116,1.5,-162,9,100,9,-125
702,972,H,BAL,CTILLMAN-R,0,0,0,1,0,3,2,0,x,6,-149,-131,-1.5,143,9,-120,9,105
702,973,V,LAA,TSKAGGS-L,0,0,0,0,0,0,1,1,0,2,-130,-158,-1.5,100,9,-115,9,100
702,974,H,CWS,JDANKS-L,0,0,0,2,0,0,0,0,1,3,115,143,1.5,-120,9,-105,9,-120
702,975,V,MIL,WPERALTA-R,1,0,3,0,0,0,0,0,0,4,-104,112,1.5,-195,9.5,105,9.5,-105
702,976,H,TOR,JHAPP-L,1,0,1,2,0,0,0,0,3,7,-106,-127,-1.5,165,9.5,-125,9.5,-115
702,977,V,CLE,TBAUER-R,0,0,0,2,0,0,0,3,0,5,140,125,1.5,-190,7.5,100,7,-124
702,978,H,LOS,HRYU-L,0,0,0,0,3,0,0,1,0,4,-160,-140,-1.5,160,7.5,-120,7,104
702,979,V,CUB,TWOOD-L,3,0,0,3,2,1,0,1,6,16,130,170,1.5,-130,9,105,9,-125
702,980,H,BOS,BWORKMAN-R,0,0,1,2,2,0,0,1,3,9,-145,-190,-1.5,110,9,-125,9,105
703,901,V,STL,CMARTINEZ-R,2,0,0,3,0,1,1,0,0,7,135,140,1.5,-155,7,100,6.5,-110
703,902,H,SFO,BUMGARNER-L,0,0,1,0,0,1,0,0,0,2,-150,-160,-1.5,135,7,-120,6.5,-110
703,903,V,PHI,KKENDRICK-R,0,0,0,0,0,3,0,0,2,5,105,126,1.5,-190,8,-115,7.5,-105
703,904,H,MIA,BHAND-L,0,0,1,0,1,0,0,2,0,4,-115,-141,-1.5,160,8,-105,7.5,-115
703,905,V,ARI,BMCCARTHY-R,0,0,0,0,0,3,0,0,7,10,135,140,1.5,-160,7.5,-115,7.5,-105
703,906,H,PIT,VWORLEY-R,0,0,1,1,0,0,0,0,0,2,-150,-155,-1.5,140,7.5,-105,7.5,-115
703,907,V,LOS,ZGREINKE-R,0,0,1,1,0,0,0,0,1,3,-160,-144,-1.5,100,10,-110,10.5,-115
703,908,H,COL,FMORALES-L,0,0,0,0,1,0,0,1,0,2,140,129,1.5,-120,10,-110,10.5,-105
703,909,V,TEX,SBAKER-R,0,0,0,1,1,0,0,0,0,2,-125,150,1.5,-140,7.5,-110,9,-120
703,910,H,BAL,WCHEN-L,0,0,1,0,2,0,2,0,x,5,110,-170,-1.5,120,7.5,-110,9,100
703,911,V,TAM,EBEDARD-L,1,0,0,0,0,0,0,0,0,1,170,178,1.5,-120,8,-115,8,-110
703,912,H,DET,MSCHERZER-R,5,1,0,1,0,1,0,0,x,8,-190,-203,-1.5,100,8,-105,8,-110
703,913,V,NYY,MTANAKA-R,0,0,0,0,4,0,3,0,0,7,-160,-157,-1.5,105,7,100,6.5,-120
703,914,H,MIN,PHUGHES-R,1,0,1,0,0,1,1,0,0,4,140,142,1.5,-125,7,-120,6.5,100
703,915,V,TOR,RDICKEY-R,0,1,0,0,0,0,0,0,0,1,155,118,1.5,-175,7.5,100,8,100
703,916,H,OAK,SGRAY-R,0,2,0,0,0,0,0,2,x,4,-175,-133,-1.5,155,7.5,-120,8,-120
703,917,V,HOU,OBERHOLTZR-L,0,0,2,0,0,0,0,0,0,2,140,175,1.5,-119,8.5,-110,8.5,100
703,918,H,LAA,SHOEMAKER-R,1,0,0,4,0,0,0,0,x,5,-160,-195,-1.5,-101,8.5,-110,8.5,-120
704,951,V,CUB,JHAMMEL-R,1,1,1,0,1,0,0,0,3,7,145,140,1.5,-160,7.5,-110,7,-110
704,952,H,WAS,TROARK-R,1,0,0,0,0,0,1,0,0,2,-165,-155,-1.5,140,7.5,-110,7,-110
704,953,V,PHI,RHERNANDZ-R,0,0,0,0,0,2,0,0,0,2,150,175,1.5,-130,8,100,7.5,-110
704,954,H,PIT,GCOLE-R,4,0,0,1,0,0,2,1,x,8,-170,-200,-1.5,110,8,-120,7.5,-110
704,955,V,SFO,MCAIN-R,0,0,0,0,0,0,0,0,0,0,-120,-108,-1.5,155,7,105,7,-105
704,956,H,SDG,ESTULTS-L,0,0,2,0,0,0,0,0,x,2,110,-102,1.5,-175,7,-125,7,-115
704,957,V,MIL,KLOHSE-R,0,0,0,0,0,0,1,1,0,2,110,108,1.5,-210,8,100,7.5,-115
704,958,H,CIN,ASIMON-R,0,0,2,1,1,0,0,0,x,4,-125,-118,-1.5,180,8,-120,7.5,-105
704,959,V,MIA,NEOVALDI-R,0,0,0,0,0,0,0,0,2,2,140,130,1.5,-175,7.5,-115,7.5,100
704,960,H,STL,LLYNN-R,0,0,0,0,0,3,0,0,x,3,-155,-145,-1.5,155,7.5,-105,7.5,-120
704,961,V,ARI,COLLMENTER-R,0,1,0,0,0,0,0,1,0,2,135,145,1.5,-155,7.5,-105,7,100
704,962,H,ATL,ESANTANA-R,2,2,0,0,0,0,1,0,x,5,-150,-165,-1.5,135,7.5,-115,7,-120
704,963,V,LOS,CKERSHAW-L,3,0,0,0,5,0,0,0,1,9,-170,-210,-1.5,-140,9,100,9,-125
704,964,H,COL,JJURRJENS-R,0,0,0,0,0,0,0,0,0,0,150,185,1.5,120,9,-120,9,105
